날짜,종가,종가 지수 5,15,33,56,112,전환선 9,기준선 26,후행스팬 26,"선행스팬1 9,26","선행스팬2 52,26","Bollinger Bands중심선 40,2.1",상한선,하한선,"Bollinger Bands중심선 20,2.4",상한선,하한선,종가 지수 2,3,5,224,448,Para SAR 강세패턴,약세패턴,RSI과매도,Stochastics 매수,MFI침체권,골든크로스,데드크로스,##5이평 15일선 골든크로스신호,##5이평 20일선 골든크로스신호,거래량,지수 5,15,56,112
20180704,25400,24020.80197,25169.22546,23982.7454,21983.68618,18855.1243,26400,29275,0,19175,18850,23313.33333,34177.26286,12449.40381,26895,38915.25025,14874.74975,24392.6872,24021.23538,24020.80197,16270.74257,14663.84191,0,1,0,0,0,19249.02204,22850,0,0,604115,421627.8979,657399.163,614364.2737,431073.6163
20180703,22300,23331.20295,25136.25767,23894.16699,21859.45659,18737.19862,28250,27675,0,19462.5,18850,23222.08333,34106.71303,12337.45363,26658.33333,39190.49675,14126.16991,22378.06159,22642.47076,23331.20295,16188.86582,14615.80541,0,1,0,0,0,19249.02204,22850,0,0,225705,330384.3468,665011.1863,614736.9745,427955.7535
20180702,21700,23846.80443,25541.43733,23993.80242,21843.43683,18673.004,28725,27675,0,20287.5,18700,23202.5,34102.22591,12302.77409,26575,39325.49489,13824.50511,22534.18476,22984.94152,23846.80443,16134.05744,14581.42423,0,1,0,0,0,19249.02204,22850,0,0,272481,382724.0202,727769.2129,628883.5918,431599.9112
20180629,24600,24920.20664,26090.2141,24137.16508,21848.65271,18618.46353,29225,27675,0,20187.5,18400,23059.16667,34147.52337,11970.80996,26442.5,39495.69256,13389.30744,24202.55427,24269.88304,24920.20664,16084.13868,14549.57377,0,1,0,0,0,19249.02204,22850,0,0,292415,437845.5303,792810.3862,641843.6861,434466.9186
20180628,23200,25080.30996,26303.10182,24108.23789,21748.60372,18510.6881,31600,27675,0,20262.5,18400,22849.58333,34197.14656,11502.02011,26210,39731.97264,12688.02736,23407.66282,23939.76609,25080.30996,16007.76324,14504.60542,0,1,0,0,0,19249.02204,22850,0,0,375096,510560.7954,864295.4413,654550.1837,437026.4127
20180627,22850,26020.46494,26746.40209,24165.00276,21695.82568,18426.19599,31600,27675,0,20262.5,18200,22666.66667,34254.55037,11078.78296,26002.5,39974.9373,12030.0627,23822.98846,24679.53217,26020.46494,15943.25887,14465.69986,0,1,0,0,0,19249.02204,22850,0,0,385908,578293.1931,934181.0758,664712.154,438142.276
20180626,25000,27605.69741,27303.03095,24247.19043,21653.8557,18346.48781,32375,27675,0,20275,18175,22484.16667,34272.34372,10695.98962,25783.33333,40180.10519,11386.56147,25768.96539,26509.06434,27605.69741,15881.31501,14428.18621,0,1,0,0,0,19249.02204,17800,0,0,331617,674485.7896,1012505.801,674850.4869,439083.4341
20180625,26500,28908.54611,27632.03538,24200.13984,21532.17773,18226.60471,33550,27675,0,20262.5,18125,22263.33333,34195.78812,10330.87855,25292.5,40715.65908,9869.34092,27306.89618,28018.12868,28908.54611,15799.53308,14380.88503,0,1,0,0,0,19249.02204,17800,0,0,330129,845920.1844,1109775.63,687331.7046,441019.7662
20180622,28200,30112.81917,27793.75472,24056.39858,21351.52964,18077.53452,32250,27675,0,20262.5,18125,22021.66667,33941.53625,10101.79708,24851.66667,40659.19348,9044.139852,28920.68855,29536.25737,30112.81917,15703.56477,14326.6608,0,1,0,0,0,19249.02204,17800,0,0,752047,1103815.777,1221153.72,700320.8939,443017.7981
20180621,29600,31069.22875,27735.71968,23797.42349,21102.49436,17895.14776,30075,27675,0,19712.5,18125,21722.08333,33485.40679,9958.759877,24321.66667,40248.47978,8394.853552,30362.06566,30872.51474,31069.22875,15591.48911,14264.58769,1,0,0,0,0,19249.02204,17800,0,0,1143065,1279700.165,1288168.965,698439.9446,437449.7043
20180620,31600,31803.84313,27469.39392,23434.76246,20793.49415,17684.24952,30075,27675,0,19512.5,18125,21374.16667,32722.31947,10026.01387,23686.66667,39316.95828,8056.375051,31886.19698,32145.02947,31803.84313,15465.85224,14195.97287,1,0,0,0,0,19249.02204,17800,0,0,380274,1348017.747,1308898.103,682271.7607,424735.9152
20180619,31300,31905.76469,26879.30733,22924.43511,20400.5303,17433.51527,29625,27675,0,19512.5,18125,20982.08333,31995.6507,9968.515962,23075.83333,38320.09245,7831.574217,32458.59095,32690.05895,31905.76469,15321.15137,14118.10251,1,0,0,0,0,19249.02204,17800,0,0,625969,1831889.621,1441558.689,693253.4975,425537.0308
20180618,34600,32208.64703,26247.77981,22400.9623,20004.18595,17183.6687,29625,27675,0,19512.5,18125,20530.41667,31017.07578,10043.75755,22402.5,36820.17956,7984.820436,34775.77284,34080.11789,32208.64703,15177.84331,14041.22601,1,0,0,0,0,19249.02204,17800,0,0,2336137,2434849.931,1558071.502,695700.2065,421925.644
20180615,37500,31012.97055,25054.60549,21638.52245,19473.42908,16869.86093,28375,26425,0,19512.5,18125,19981.25,29199.31644,10763.18356,21551.66667,33794.91395,9308.419385,35127.31853,33560.23579,31012.97055,15003.65356,13949.24044,1,0,0,0,0,19249.02204,17800,0,0,3835916,2484206.397,1446919.288,636047.9595,387435.3493
20180614,29750,27769.45582,23276.69199,20647.1801,18817.91741,16498.14671,26750,24800,0,19512.5,18125,19468.75,27472.91096,11464.58904,20938.33333,30881.7581,10994.90857,30381.9556,29620.47158,27769.45582,14801.89261,13843.86792,1,0,0,0,0,19249.02204,17800,0,0,892465,1808351.596,1105634.043,519689.1216,325300.5628
20180612,34600,26779.18373,22351.93371,20078.25386,18420.38713,16259.37458,26750,24800,0,18937.5,17550,19052.08333,26375.41072,11728.75595,20557.5,29106.63773,12008.36227,31645.86679,29490.94316,26779.18373,14667.82886,13772.69954,1,0,0,0,0,19249.02204,17800,0,0,4100087,2266294.894,1136086.764,506133.6351,315081.3837
20180611,28100,22868.7756,20602.20995,19170.64472,17832.03757,15928.91286,23150,21200,0,18287.5,16900,18576.25,24469.87426,12682.62574,19996.66667,25306.90734,14686.42599,25737.60038,24381.88631,22868.7756,14489.065,13679.51251,1,0,0,0,0,19249.02204,17800,0,0,2390332,1349398.841,712658.1588,375444.4219,246883.0843
20180608,21650,20253.1634,19531.09709,18612.56002,17458.65712,15709.614,21525,19925,0,16600,15400,18259.58333,23710.35375,12808.81292,19650,23546.09035,15753.90965,21012.80113,20663.77262,20253.1634,14366.99383,13614.99132,1,0,0,0,0,19249.02204,17800,0,0,2191565,828932.2609,472990.4672,302175.7827,208262.3832
20180607,19850,19554.74509,19228.39667,18422.72002,17306.24465,15602.58001,17900,19475,0,16537.5,15400,18057.08333,23525.5737,12588.59297,19520,23175.12462,15864.87538,19738.40339,19677.54525,19554.74509,14301.67539,13579.04049,1,0,0,0,0,19249.02204,17800,0,0,70714,147615.8914,227479.8196,233470.7202,172527.2009
20180605,19500,19407.11764,19139.5962,18333.51502,17213.74446,15526.04992,17900,19475,0,16500,15350,17921.66667,23494.47675,12348.85658,19557.5,23246.13064,15868.86936,19515.21018,19505.0905,19407.11764,14251.91463,13550.98251,1,0,0,0,0,19249.02204,17800,0,19500,101713,186066.837,249874.9367,239389.1464,174361.673
20180604,19550,19360.67646,19088.10994,18260.60971,17130.60789,15454.44722,17900,19475,0,16362.5,15350,17803.75,23478.67642,12128.82358,19731.66667,23736.82135,15726.51199,19545.63054,19510.181,19360.67646,14204.8466,13524.36498,1,0,0,0,0,19249.02204,17800,19550,0,130350,228243.7555,271040.9277,244395.5517,175670.6581
20180601,19300,19266.01469,19022.12564,18180.02282,17042.63,15380.65348,17900,19475,0,16350,15275,17666.66667,23413.24674,11920.0866,19785.83333,23836.14246,15735.52421,19536.89163,19470.36199,19266.01469,14156.90801,13497.40465,1,0,0,0,0,19249.02204,17800,0,0,301670,277190.6333,291139.6316,248542.6627,176487.2465
20180531,20600,19249.02204,18982.42931,18110.02424,16960.54381,15310.03462,17450,19475,0,16350,15175,17534.58333,23302.30504,11766.86162,19830,23921.99413,15738.00587,20010.67488,19640.72398,19249.02204,14110.78162,13471.44225,1,0,0,0,0,19249.02204,17800,0,0,288972,264950.95,289635.2933,246610.7595,174231.7014
20180530,19000,18573.53305,18751.34778,17954.40076,16828.19995,15214.71993,17375,19475,0,16312.5,15175,17387.5,23192.88993,11582.11007,19675.83333,24026.14321,15325.52346,18832.02463,18681.44796,18573.53305,14052.58235,13439.54714,0,1,0,0,0,14168.41022,17800,0,0,300646,252940.4249,289730.0495,245070.3508,172164.3086
20180529,18500,18360.29958,18715.82603,17889.0508,16749.22541,15146.51668,17625,19475,0,16237.5,15175,17271.25,23103.45674,11439.04326,19489.16667,24330.57597,14647.75737,18496.0739,18362.89593,18360.29958,14008.21089,13414.66815,0,1,0,0,0,14168.41022,17800,0,0,194753,229087.6374,288170.6279,243049.4181,169849.3232
20180528,19650,18290.44937,18746.65832,17850.86648,16685.56087,15086.09356,18875,19475,25400,14675,13650,17174.58333,23029.13235,11320.03431,19330.83333,24560.43026,14101.23641,18488.22171,18225.79185,18290.44937,13967.92579,13391.91499,0,1,0,0,0,14168.41022,17800,0,0,345547,246254.9561,301516.0034,244805.6515,169400.6083
20180525,15150,17610.67405,18617.60951,17738.42063,16577.76309,15003.86101,19450,19475,22300,14362.5,13650,17066.66667,22949.24423,11184.08911,19185,24693.53737,13676.46263,16164.66512,16801.58371,17610.67405,13916.96548,13363.91461,0,1,0,0,0,14168.41022,17800,0,0,245103,196608.9342,295225.861,241142.3297,166226.7994
20180524,17800,18841.01108,19112.9823,17900.19692,16629.68175,15001.22788,21150,19425,21700,14325,13650,17042.08333,22967.43442,11116.73225,19234.16667,24559.6597,13908.67364,18193.99535,18453.16741,18841.01108,13905.90688,13355.92318,0,1,0,0,0,14168.41022,17800,0,0,120895,172361.9013,302386.2697,240998.3053,164805.6066
20180523,18850,19361.51662,19300.5512,17906.45923,16587.12472,14950.79955,21225,19150,24600,14637.5,13650,16939.58333,22921.18311,10957.98356,19191.66667,24578.30941,13805.02393,18981.98604,19106.33482,19361.51662,13870.98228,13336.03917,0,1,0,0,0,14168.41022,13750,0,0,116002,198095.3519,328313.5939,245365.6982,165596.7887
20180521,19200,19617.27493,19364.91566,17847.48793,16504.83835,14880.54369,21400,19125,23200,14487.5,13650,16819.16667,22855.64981,10782.68353,19122.5,24595.87227,13649.12773,19245.95812,19362.66964,19617.27493,13826.32741,13311.3682,0,1,0,0,0,14168.41022,13750,0,0,90305,239142.0279,358643.8217,250069.8327,166490.3885
20180518,19300,19825.9124,19388.47504,17762.95593,16406.83247,14802.71564,21400,19125,22850,14487.5,13650,16694.16667,22760.10466,10628.22868,19061.66667,24583.92852,13539.40481,19337.87436,19525.33928,19825.9124,13778.13303,13285.02085,0,1,0,0,0,14168.41022,13750,0,0,125427,313560.5418,396977.939,255879.463,167863.0982
20180517,19200,20088.86859,19401.11433,17666.89067,16301.62637,14721.68349,21450,19100,25000,14387.5,13650,16577.5,22643.65003,10511.34997,18888.33333,24716.9812,13059.68546,19413.62309,19750.67857,20088.86859,13728.60956,13258.1082,0,1,0,0,0,14168.41022,13750,0,0,205388,407627.3127,435770.9303,260623.1889,168627.7126
20180516,18700,20533.30289,19429.84495,17571.07134,16196.23097,14640.99311,21450,19075,26500,14375,13650,16457.91667,22501.65758,10414.17575,18658.33333,24905.33581,12411.33085,19840.86926,20301.35713,20533.30289,13679.5388,13231.52255,0,1,0,0,0,14168.41022,13750,0,0,436976,508746.9691,468682.7775,262631.7413,167965.3651
20180515,22200,21449.95433,19534.10851,17500.5133,16105.18482,14567.85785,21450,19075,28200,14400,13650,16332.91667,22331.9896,10333.84373,18410.83333,25018.54126,11803.12541,22122.60778,21902.71427,21449.95433,13634.51224,13207.05509,1,0,0,0,0,14168.41022,13750,0,0,304670,544632.4536,473212.3172,256291.95,163118.3266
20180514,22350,21074.9315,19153.26687,17206.79538,15883.55518,14430.34177,20350,19075,29600,14400,13650,16121.66667,21821.14666,10422.18667,17999.16667,24602.68664,11395.6467,21967.82333,21605.42854,21074.9315,13557.69172,13166.8182,1,0,0,0,0,14168.41022,13750,0,0,633611,664613.6804,497289.791,254532.7482,160567.846
20180511,21950,20437.39725,18696.59071,16885.34509,15648.41173,14287.64523,19950,19075,31600,14325,13650,15882.5,21192.79678,10572.20322,17546.66667,23942.16008,11151.17325,21203.46999,20860.85708,20437.39725,13478.83694,13125.73014,1,0,0,0,0,14168.41022,13750,0,0,1287435,680115.0207,477815.3326,240748.0845,152044.5459
20180510,19750,19681.09588,18231.81795,16568.80416,15419.26307,14149.58478,19950,19075,31300,14325,13650,15678.33333,20682.60024,10674.06643,17155.83333,23424.37415,10887.29251,19710.40996,19771.71415,19681.09588,13402.86238,13086.24795,1,0,0,0,0,14168.41022,13750,0,0,186102,376455.031,362155.3801,202686.7421,131587.0603
20180509,19250,19646.64382,18014.9348,16369.97942,15261.78173,14048.6764,19950,19075,34600,13875,13200,15535,20392.7037,10677.2963,16869.16667,23206.47556,10531.85777,19631.22987,19793.42831,19646.64382,13345.93738,13056.4325,1,0,0,0,0,14168.41022,13750,0,0,216991,471631.5465,387305.863,203289.8237,130604.8091
20180508,19950,19844.96573,17838.49692,16189.97813,15116.75561,13954.95886,19950,19075,37500,13875,13200,15397.08333,20092.35575,10701.81091,16594.16667,22926.89151,10261.44182,20393.68962,20336.85661,19844.96573,13292.98615,13028.72079,1,0,0,0,0,14168.41022,13750,0,0,255466,598951.8197,411636.5577,202791.5991,129048.3012
20180504,22000,19792.44859,17536.85362,15954.97677,14941.00126,13846.9401,19950,19075,29750,13875,13200,15226.25,19630.93351,10821.56649,16285.83333,22343.34801,10228.31866,21281.06887,20723.71322,19792.44859,13233.28199,12997.7531,1,0,0,0,0,14168.41022,13750,0,0,1000858,770694.7296,433946.6374,200876.1663,126770.5048
20180503,19600,18688.67289,16899.26128,15577.16282,14684.3104,13700.03812,19375,18500,34600,13850,13200,14981.25,18694.8736,11267.6264,15875.83333,20902.48988,10849.17679,19843.2066,19447.42645,18688.67289,13154.65671,12957.47459,1,0,0,0,0,14168.41022,13750,0,0,1437235,655613.0943,352959.2999,171785.9178,111021.1806
20180502,22200,18233.00933,16513.44147,15325.73549,14505.55805,13593.7325,18725,17850,28100,13562.5,12975,14775,17995.35188,11554.64812,15547.5,19804.82827,11290.17173,20329.61981,19294.85289,18233.00933,13096.85094,12927.75412,1,0,0,0,0,14168.41022,13750,0,0,422831,264802.1415,198062.7713,125769.5875,87125.43607
20180430,17100,16249.514,15701.07596,14896.09396,14225.76016,13438.66462,16850,16350,21650,13562.5,12975,14549.16667,17177.66375,11920.66958,15239.16667,18314.54697,12163.78636,16588.85942,16389.70578,16249.514,13015.20835,12886.26756,1,0,0,0,0,14168.41022,13750,0,0,320040,185787.7123,165953.0243,114967.3544,81076.68717
20180427,15500,15824.271,15501.22967,14758.34983,14121.24235,13372.69461,16775,16300,19850,13562.5,12975,14422.08333,17059.93639,11784.23028,15099.16667,18063.95941,12134.37393,15566.57826,15679.41156,15824.271,12978.57345,12867.41417,1,0,0,0,0,14168.41022,13750,0,0,85816,118661.5684,143940.5992,107510.1672,76771.0419
20180426,15500,15986.4065,15501.40534,14711.9967,14071.10571,13334.36478,16700,16300,19500,13562.5,12975,14325.83333,17071.28105,11580.38561,15053.33333,18010.80793,12095.85873,15699.73479,15858.82313,15986.4065,12955.95976,12855.63526,1,0,0,0,0,14168.41022,13750,0,0,75969,135084.3526,152244.1134,108299.0461,76608.06968
20180425,16000,16229.60974,15501.6061,14662.74649,14019.14592,13295.34433,16425,16300,19550,13462.5,12975,14230,17053.05105,11406.94895,15018.33333,17955.45846,12081.20821,16099.20436,16217.64625,16229.60974,12933.14325,12843.80365,1,0,0,0,0,14168.41022,13750,0,0,74331,164642.029,163140.5582,109474.6841,76619.58445
20180424,15900,16344.41461,15430.40697,14579.16815,13947.11486,13246.61179,16400,16300,19300,13312.5,12975,14127.08333,16985.31808,11268.84859,14948.33333,17839.33731,12057.32936,16297.61308,16435.29251,16344.41461,12905.63781,12829.68197,1,0,0,0,0,14168.41022,13750,0,0,111293,209797.5434,175827.6379,110752.6362,76660.8202
20180423,17000,16566.62192,15363.32225,14496.61616,13876.10085,13198.803,16400,16300,20600,13275,12975,14021.66667,16877.08756,11166.24577,14850,17678.11598,12021.88402,17092.83923,16970.58502,16566.62192,12878.78255,12815.94453,1,0,0,0,0,14168.41022,13750,0,0,251854,259049.8151,185046.8719,110732.9866,76036.81696
20180420,17450,16349.93288,15129.51115,14340.15467,13762.50452,13130.31296,16375,16250,19000,13000,12850,13881.66667,16581.87527,11181.45806,14687.5,17141.26038,12233.73962,17278.51768,16941.17004,16349.93288,12841.82095,12797.22392,1,0,0,0,0,14168.41022,13750,0,0,179978,262647.7227,175502.9965,105601.3134,72868.93979
20180419,17650,15799.89932,14798.01274,14145.78933,13628.41378,13052.48076,16350,16125,18500,12987.5,12850,13747.08333,16270.66449,11223.50218,14515.83333,16543.77712,12487.88955,16935.55304,16432.34008,15799.89932,12800.49199,12776.40613,1,0,0,0,0,14168.41022,13750,0,0,607909,303982.5841,174863.7103,102896.7067,70939.04681
20180418,16000,14874.84899,14390.58599,13926.77617,13482.17428,12969.64258,14750,14600,19650,12962.5,12850,13602.91667,15815.51313,11390.3202,14326.66667,15353.0701,13300.26324,15506.65911,15214.68015,14874.84899,12756.99865,12754.60034,1,0,0,0,0,14168.41022,13750,16000,16000,331836,152019.3761,113000.0974,84532.62326,61263.91252
20180417,14600,14312.27348,14160.6697,13797.19968,13390.61698,12915.04154,14125,14600,15150,12962.5,12850,13515,15695.3455,11334.6545,14266.66667,15064.46363,13468.8697,14519.97733,14429.3603,14312.27348,12727.91343,12740.07954,0,1,0,0,0,14168.41022,13750,0,0,64846,62111.06418,81737.82564,75539.77319,56388.73978
20180416,14500,14168.41022,14097.90823,13747.02466,13346.63942,12884.68193,14050,14600,17800,12962.5,12850,13451.66667,15655.37184,11247.96149,14257.5,15041.07897,13473.92103,14359.932,14258.72061,14168.41022,12711.12342,12731.75774,0,1,0,0,0,14168.41022,13750,0,0,56168,60743.59627,84150.94359,75928.63767,56236.35671
20180413,14250,14002.61533,14040.46655,13699.9637,13304.69903,12855.5771,14825,14450,18850,12737.5,12625,13389.58333,15621.55295,11157.61372,14255,15035.7791,13474.2209,14079.796,14017.44122,14002.61533,12695.07968,12723.84615,0,1,0,0,0,12070.57186,13750,0,0,80931,63031.39441,88148.50696,76647.20632,56237.58836
20180412,13700,13878.92299,14010.5332,13665.58643,13270.32445,12830.45236,14825,14150,19200,12362.5,12250,13333.75,15607.07325,11060.42675,14244.16667,15045.29337,13443.03996,13739.38801,13784.88243,13878.92299,12681.13421,12717.01772,0,1,0,0,0,12070.57186,13750,0,0,27473,54081.59161,89179.57938,76491.432,55792.66202
20180411,13800,13968.38448,14054.89508,13663.43558,13254.69988,12814.78484,14825,14150,19300,12300,12200,13288.75,15600.55746,10976.94254,14218.33333,15144.04603,13292.62063,13818.16404,13869.76487,13968.38448,12671.9964,12712.61959,0,1,0,0,0,12070.57186,13750,0,0,30588,67385.88741,97994.80501,78273.92044,56302.92621
20180410,13750,14052.57672,14091.30867,13654.9003,13234.87079,12797.03321,14825,13950,19200,12012.5,12200,13237.91667,15595.81016,10880.02317,14200.83333,15188.15091,13213.51576,13854.49213,13939.52973,14052.57672,12661.87978,12707.75435,0,1,0,0,0,12070.57186,13750,0,0,55490,85784.83112,107624.3486,80007.95391,56766.25821
20180409,13950,14203.86508,14140.06705,13648.95657,13216.13882,12779.86264,14825,13925,18700,12012.5,12200,13185.41667,15580.17114,10790.66219,14200.83333,15188.15091,13213.51576,14063.47639,14129.05946,14203.86508,12652.12085,12703.09106,0,1,0,0,0,12070.57186,12100,0,0,100770,100932.2467,115072.1127,80899.51587,56789.25385
20180406,14250,14330.79763,14167.21948,13630.14136,13189.45296,12758.77908,14925,13875,22200,12025,12200,13124.16667,15561.38269,10686.95064,14200,15188.33193,13211.66807,14290.42916,14308.11893,14330.79763,12640.48068,12697.51205,1,0,0,0,0,12070.57186,12100,0,0,25343,101013.37,117115.2716,80176.95281,55996.80798
20180405,14400,14371.19644,14155.39369,13591.40019,13150.88761,12731.91024,14925,13875,22350,12050,12200,13052.5,15516.15631,10588.84369,14166.66667,15193.11686,13140.21647,14371.28747,14366.23786,14371.19644,12626.04553,12690.56579,1,0,0,0,0,12070.57186,12100,0,0,44179,138848.555,130225.5961,82170.91473,56549.12884
20180404,14300,14356.79466,14120.44994,13540.86271,13105.46534,12701.85457,14775,13875,21950,12050,12200,12988.75,15440.46674,10537.03326,14086.66667,15327.22138,12846.11195,14313.86242,14332.47571,14356.79466,12610.13562,12682.91732,1,0,0,0,0,12070.57186,12100,0,0,68390,186183.3325,142517.967,83552.4389,56772.01404
20180403,14400,14385.19198,14094.79993,13493.41662,13062.02772,12673.05915,14775,13875,19750,12075,12200,12935,15359.51495,10510.48505,14002.5,15448.61341,12556.38659,14341.58726,14364.95142,14385.19198,12594.97989,12675.68205,1,0,0,0,0,12070.57186,12100,0,0,508664,245079.9988,153107.6766,84103.80032,56562.68096
20180402,14000,14377.78798,14051.19992,13436.75516,13013.37418,12641.9431,14325,13425,19250,12025,12200,12873.75,15228.10673,10519.39327,13859.16667,15621.3687,12096.96464,14224.76178,14329.90284,14377.78798,12578.79137,12667.96698,0,1,0,0,0,12070.57186,12100,0,0,81827,113287.9982,102313.9161,68665.2476,48416.71125
20180330,14550,14566.68197,14058.51419,13401.55236,12977.49688,12617.47361,14325,13425,19950,12025,12200,12824.58333,15146.40519,10502.76148,13745,15771.19249,11718.80751,14674.28533,14659.80569,14566.68197,12566.0451,12662.0071,1,0,0,0,0,12070.57186,12100,0,0,161077,129018.4973,105240.6184,68186.63842,47814.72407
20180329,15150,14575.02295,13988.30193,13329.77438,12920.31494,12582.65331,14325,13425,22000,11987.5,12200,12767.91667,15005.28174,10530.55159,13598.33333,15799.71108,11396.95558,14922.85598,14769.61138,14575.02295,12548.25178,12653.5597,1,0,0,0,0,12070.57186,12100,0,0,118006,112989.246,97263.99245,64808.80709,45773.96234
20180328,14600,14287.53442,13822.34506,13216.01028,12839.23549,12536.39482,14275,13425,19600,11937.5,12200,12716.25,14827.02115,10605.47885,13441.66667,15685.00347,11198.32987,14468.56793,14389.22275,14287.53442,12524.91772,12642.38995,1,0,0,0,0,12070.57186,12100,0,0,213159,110480.8689,94300.84851,62874.36371,44472.48418
20180327,14200,14131.30163,13711.2515,13129.51093,12775.20769,12499.21274,13925,13200,22200,11937.5,12200,12671.25,14683.55197,10658.94803,13305.83333,15589.06876,11022.59791,14205.70379,14178.4455,14131.30163,12506.30712,12633.63107,1,0,0,0,0,12070.57186,12100,0,0,41497,59141.8034,77321.11259,57409.46785,41433.0875
20180326,14400,14096.95245,13641.43029,13062.60536,12723.39706,12468.56792,13925,13200,17100,11975,12200,12634.58333,14577.6254,10691.54126,13193.33333,15516.31073,10870.35593,14217.11136,14156.89101,14096.95245,12491.11705,12626.6227,1,0,0,0,0,12070.57186,12100,0,0,67977,67964.20511,82438.84296,57988.10304,41431.93593
20180323,13800,13945.42868,13533.06319,12979.01819,12662.42968,12433.76735,13925,13200,15500,12012.5,12200,12589.58333,14461.04756,10718.1191,13075.83333,15430.52142,10721.14524,13851.33408,13913.78201,13945.42868,12473.99702,12618.68813,1,0,0,0,0,12070.57186,12100,0,0,70054,67957.80766,84504.82052,57624.87043,40953.64648
20180322,13750,14018.14302,13494.92935,12927.70683,12621.06349,12409.15054,13925,13200,15500,12012.5,12200,12546.25,14374.80301,10717.69699,12978.33333,15369.01859,10587.64808,13954.00224,14027.56402,14018.14302,12462.10462,12613.40262,1,0,0,0,0,12070.57186,12100,0,0,45500,66909.71149,86569.22346,57172.90208,40429.31579
20180321,14350,14152.21453,13458.49069,12876.31351,12580.01125,12384.99109,13775,13150,16000,12087.5,12200,12496.66667,14274.26012,10719.07321,12879.16667,15266.76379,10491.56955,14362.00672,14305.12804,14152.21453,12450.55398,12608.31717,1,0,0,0,0,12070.57186,12100,0,0,38931,77614.56723,92436.25538,57597.37124,40337.95211
20180320,14500,14053.32179,13331.13222,12784.2081,12515.64802,12349.58553,13475,13150,15900,12200,12200,12435,14118.16525,10751.83475,12763.33333,15059.6469,10467.01977,14386.02015,14260.25608,14053.32179,12433.51859,12600.52441,1,0,0,0,0,12070.57186,12100,0,0,45241,96956.35085,100079.8633,58276.14838,40363.3026
20180319,14350,13829.98268,13164.15111,12676.97111,12443.48977,12310.83932,13475,13075,17000,12200,12200,12372.91667,13931.47196,10814.36137,12645.83333,14788.53723,10503.12943,14158.06046,14020.51217,13829.98268,12414.98513,12592.02564,1,0,0,0,0,12070.57186,12100,0,0,149762,122814.0263,107913.9866,58750.15378,40275.41616
20180316,14000,13569.97403,12994.74412,12572.4068,12374.16212,12274.09769,13150,12850,17450,12200,12200,12313.33333,13721.58216,10905.08451,12524.16667,14467.3383,10580.99503,13774.18138,13691.02434,13569.97403,12397.63074,12584.15998,1,0,0,0,0,12070.57186,12100,0,0,120725,109340.0394,101935.699,55440.6321,38302.68492
20180315,13250,13354.96104,12851.13614,12483.18223,12315.04074,12243.00035,13125,12850,17650,12387.5,12225,12266.66667,13574.91311,10958.42023,12423.33333,14242.6255,10604.04116,13322.54413,13382.04868,13354.96104,12383.25971,12577.82512,1,0,0,0,0,12070.57186,12100,0,0,53169,103647.5591,99251.51313,53066.65508,36817.59816
20180314,13250,13407.44156,12794.15559,12435.25612,12281.04223,12224.85621,13075,12850,16000,12412.5,12225,12240.83333,13506.62782,10975.03884,12359.16667,14133.80917,10584.52417,13467.63239,13514.09735,13407.44156,12375.48625,12574.81763,1,0,0,0,0,12070.57186,12100,0,0,71114,128886.8387,105834.7293,53062.93345,36522.97831
20180313,13950,13486.16234,12729.03496,12384.33462,12245.8074,12206.38515,13075,12850,14600,12375,12225,12209.58333,13408.29852,11010.86814,12275,13968.20997,10581.79003,13902.89717,13778.1947,13486.16234,12367.64308,12571.79668,1,0,0,0,0,12070.57186,12100,0,0,85995,157773.258,110794.8335,52406.53103,35899.71665
20180312,13900,13254.24351,12554.61138,12286.48054,12183.83676,12174.96867,13075,12850,14500,12362.5,12225,12171.25,13231.32216,11111.17784,12170,13628.79951,10711.20049,13808.6915,13606.3894,13254.24351,12353.45154,12565.63022,1,0,0,0,0,12070.57186,12100,0,0,185135,193662.387,114337.6668,51185.13216,34997.09894
20180309,14100,12931.36527,12362.413,12185.63557,12121.43082,12143.88702,12850,12625,14250,12362.5,12225,12126.25,12993.90019,11258.59981,12048.33333,13146.7613,10949.90537,13626.07449,13312.7788,12931.36527,12339.58115,12559.65989,1,0,0,0,0,12070.57186,12100,0,0,279292,197926.0805,104223.7621,46314.22787,32291.91153
20180308,12900,12347.04791,12114.18629,12065.98779,12049.48285,12108.64174,12475,12250,13700,12362.5,12225,12092.08333,12795.22573,11388.94093,11938.33333,12646.24293,11230.42373,12678.22348,12525.55761,12347.04791,12323.79264,12552.76799,1,0,0,0,0,12070.57186,12100,0,0,158026,157243.1207,79214.01382,37842.30888,27841.45948
20180307,12400,12070.57186,12001.92719,12013.86203,12018.55496,12094.38303,12400,12200,13800,12237.5,12100,12080,12746.38934,11413.61066,11890.83333,12416.71925,11364.94741,12234.67045,12151.11521,12070.57186,12318.62486,12551.21437,1,0,0,0,0,12070.57186,12100,12400,12400,441511,156851.6811,67955.15865,33471.99284,25495.79209
20180306,11900,11905.85779,11945.05965,11989.72841,12004.68423,12088.87642,11825,12200,13750,12237.5,12100,12068.75,12709.79425,11427.70575,11867.5,12237.03484,11497.96516,11904.01135,11902.23043,11905.85779,12317.89504,12551.89095,0,1,0,0,0,12045.43186,12100,0,0,15507,14522.0216,14590.03846,18634.21076,18000.02258
