LR:0.001, DF : 0, TU : [1, 2],DRT: 0.2
[Epoch 0032/1000]	Epsilon:0.4845	#Expl.:3791/7969	#Buy:3803	#Sell:1859	#Hold:2307	#Stocks:4248	PV:\197,760,700	POS:84	NEG:74	Loss:  0.000000
[Epoch 0033/1000]	Epsilon:0.4840	#Expl.:3872/7969	#Buy:3820	#Sell:1877	#Hold:2272	#Stocks:4191	PV:\195,136,348	POS:91	NEG:61	Loss:  0.000000
[Epoch 0034/1000]	Epsilon:0.4835	#Expl.:3851/7969	#Buy:3687	#Sell:3340	#Hold:942	#Stocks:1027	PV:\47,835,297	POS:66	NEG:75	Loss:  0.000000
[Epoch 0035/1000]	Epsilon:0.4830	#Expl.:3792/7969	#Buy:3786	#Sell:1950	#Hold:2233	#Stocks:4133	PV:\192,395,868	POS:90	NEG:62	Loss:  0.000000
[Epoch 0036/1000]	Epsilon:0.4825	#Expl.:3862/7969	#Buy:3781	#Sell:1945	#Hold:2243	#Stocks:4074	PV:\189,652,430	POS:86	NEG:66	Loss:  0.000000
[Epoch 0037/1000]	Epsilon:0.4820	#Expl.:3847/7969	#Buy:3791	#Sell:1919	#Hold:2259	#Stocks:4146	PV:\193,025,696	POS:87	NEG:65	Loss:  0.000000
[Epoch 0038/1000]	Epsilon:0.4815	#Expl.:3933/7969	#Buy:3781	#Sell:1981	#Hold:2207	#Stocks:4079	PV:\189,880,152	POS:88	NEG:63	Loss:  0.000000
[Epoch 0039/1000]	Epsilon:0.4810	#Expl.:3800/7969	#Buy:3793	#Sell:1897	#Hold:2279	#Stocks:4150	PV:\193,214,542	POS:90	NEG:62	Loss:  0.000000
[Epoch 0040/1000]	Epsilon:0.4805	#Expl.:3858/7969	#Buy:3782	#Sell:2024	#Hold:2163	#Stocks:4049	PV:\188,552,464	POS:91	NEG:62	Loss:  0.000000
[Epoch 0041/1000]	Epsilon:0.4800	#Expl.:3888/7969	#Buy:3811	#Sell:1963	#Hold:2195	#Stocks:4124	PV:\191,984,586	POS:90	NEG:61	Loss:  0.000000
[Epoch 0042/1000]	Epsilon:0.4795	#Expl.:3785/7969	#Buy:3781	#Sell:1913	#Hold:2275	#Stocks:4174	PV:\194,304,221	POS:89	NEG:63	Loss:  0.000000
[Epoch 0043/1000]	Epsilon:0.4790	#Expl.:3848/7969	#Buy:3823	#Sell:1917	#Hold:2229	#Stocks:4219	PV:\196,417,817	POS:87	NEG:66	Loss:  0.000000
[Epoch 0044/1000]	Epsilon:0.4785	#Expl.:3855/7969	#Buy:3788	#Sell:1893	#Hold:2288	#Stocks:4171	PV:\194,163,254	POS:88	NEG:64	Loss:  0.000000
[Epoch 0045/1000]	Epsilon:0.4780	#Expl.:3820/7969	#Buy:3779	#Sell:1898	#Hold:2292	#Stocks:4153	PV:\193,361,559	POS:86	NEG:66	Loss:  0.000000
[Epoch 0046/1000]	Epsilon:0.4775	#Expl.:3862/7969	#Buy:3797	#Sell:1885	#Hold:2287	#Stocks:4189	PV:\195,041,745	POS:89	NEG:63	Loss:  0.000000
[Epoch 0047/1000]	Epsilon:0.4770	#Expl.:3803/7969	#Buy:3775	#Sell:1903	#Hold:2291	#Stocks:4150	PV:\193,216,892	POS:86	NEG:70	Loss:  0.000000
[Epoch 0048/1000]	Epsilon:0.4765	#Expl.:3785/7969	#Buy:3769	#Sell:1836	#Hold:2364	#Stocks:4195	PV:\195,326,593	POS:84	NEG:73	Loss:  0.000000
[Epoch 0049/1000]	Epsilon:0.4760	#Expl.:3788/7969	#Buy:3816	#Sell:1892	#Hold:2261	#Stocks:4218	PV:\196,349,509	POS:88	NEG:66	Loss:  0.000000
[Epoch 0050/1000]	Epsilon:0.4755	#Expl.:3814/7969	#Buy:3816	#Sell:1874	#Hold:2279	#Stocks:4226	PV:\196,733,881	POS:90	NEG:61	Loss:  0.000000
[Epoch 0051/1000]	Epsilon:0.4750	#Expl.:3745/7969	#Buy:3818	#Sell:1860	#Hold:2291	#Stocks:4282	PV:\199,371,962	POS:90	NEG:65	Loss:  0.000000
[Epoch 0052/1000]	Epsilon:0.4745	#Expl.:3729/7969	#Buy:3806	#Sell:1871	#Hold:2292	#Stocks:4276	PV:\199,096,460	POS:88	NEG:68	Loss:  0.000000
[Epoch 0053/1000]	Epsilon:0.4740	#Expl.:3828/7969	#Buy:3805	#Sell:1928	#Hold:2236	#Stocks:4188	PV:\195,029,279	POS:83	NEG:74	Loss:  0.000000
[Epoch 0054/1000]	Epsilon:0.4735	#Expl.:3752/7969	#Buy:3928	#Sell:3829	#Hold:212	#Stocks:185	PV:\8,683,334	POS:35	NEG:104	Loss:  0.000000
[Epoch 0055/1000]	Epsilon:0.4730	#Expl.:3799/7969	#Buy:2732	#Sell:2510	#Hold:2727	#Stocks:454	PV:\21,170,411	POS:72	NEG:67	Loss:  0.000000
[Epoch 0056/1000]	Epsilon:0.4725	#Expl.:3800/7969	#Buy:3782	#Sell:1913	#Hold:2274	#Stocks:4155	PV:\193,418,292	POS:87	NEG:65	Loss:  0.000000
